,levy,manufacturer,year,category,leather_interior,fuel_type,engine_volume,mileage,cylinders,gear_box_type,drive_wheels,doors,wheel,color,airbags,turbo,price
16079,765.0,Hyundai,2015,Jeep,1,Diesel,2.0,103589,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,32954
16080,1024.0,Ford,2010,Jeep,1,Hybrid,2.5,174926,4.0,Automatic,Front,4-5,Left wheel,Grey,0,0,862
16082,333.0,Ford,2014,Sedan,1,Hybrid,2.0,124493,4.0,Automatic,Front,4-5,Left wheel,White,0,0,314
16085,862.0,Hyundai,2011,Minivan,1,Diesel,2.5,69624,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,18654
16086,765.0,Hyundai,2015,Sedan,1,Other,2.0,311337,4.0,Automatic,Front,4-5,Left wheel,White,4,0,10976
16087,642.0,Chevrolet,2012,Sedan,1,Diesel,2.0,90815,4.0,Automatic,Front,4-5,Left wheel,White,4,0,16766
16088,781.0,Other,2012,Sedan,1,Petrol,2.5,120000,5.0,Tiptronic,Front,4-5,Left wheel,White,0,0,14113
16089,639.0,Other,2014,Sedan,1,Petrol,2.0,42395,4.0,Automatic,4x4,4-5,Left wheel,Grey,0,0,1254
16091,382.0,Chevrolet,2017,Hatchback,1,Hybrid,1.5,52062,4.0,Automatic,Front,4-5,Left wheel,Blue,0,0,26030
16092,690.0,Toyota,2016,Jeep,1,Hybrid,3.5,109344,6.0,Automatic,4x4,4-5,Left wheel,White,12,0,10663
16094,650.0,Other,2016,Jeep,0,Petrol,1.4,10295,4.0,Tiptronic,Front,4-5,Left wheel,Silver,8,1,25716
16095,707.0,Hyundai,2011,Jeep,1,Diesel,2.0,151594,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,27889
16096,792.0,Other,2008,Hatchback,0,Petrol,1.4,155485,6.0,Manual,Front,4-5,Left wheel,White,6,0,12544
16097,919.0,Bmw,2012,Jeep,1,Diesel,3.0,274098,6.0,Automatic,4x4,4-5,Left wheel,White,0,0,7213
16100,1646.0,Lexus,2015,Jeep,1,Petrol,4.6,188078,8.0,Automatic,4x4,4-5,Left wheel,Black,0,0,5018
16101,1091.0,Hyundai,2016,Minivan,1,Diesel,2.5,96334,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,42218
16104,1668.0,Other,2012,Sedan,1,Petrol,5.7,0,8.0,Automatic,Front,4-5,Left wheel,White,12,0,7056
16105,382.0,Chevrolet,2017,Hatchback,1,Hybrid,1.5,125358,4.0,Automatic,Front,4-5,Left wheel,Grey,0,0,188
16106,1273.0,Ssangyong,2009,Jeep,1,Diesel,2.7,77016,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,9063
16107,1273.0,Lexus,2015,Jeep,1,Petrol,3.5,54822,6.0,Automatic,4x4,4-5,Left wheel,Black,12,0,22266
16108,777.0,Hyundai,2014,Minivan,1,Diesel,2.5,198916,4.0,Automatic,Front,4-5,Left wheel,Other,4,0,25264
16114,353.0,Lexus,2015,Hatchback,1,Hybrid,1.8,94949,4.0,Automatic,Front,4-5,Left wheel,White,0,0,1725
16115,707.0,Ssangyong,2011,Jeep,1,Diesel,2.0,146610,4.0,Automatic,Front,4-5,Left wheel,White,4,0,16894
16116,833.0,Chevrolet,2015,Jeep,1,Diesel,2.2,78356,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,25763
16117,362.0,Chevrolet,2014,Sedan,1,Petrol,1.0,34855,4.0,Automatic,Front,4-5,Left wheel,White,4,0,8778
16121,528.0,Hyundai,2014,Sedan,1,Petrol,1.6,84640,4.0,Automatic,Front,4-5,Left wheel,White,4,0,25889
16124,583.0,Other,2011,Sedan,1,Petrol,1.6,239917,4.0,Automatic,Front,4-5,Left wheel,White,4,0,8097
16125,640.0,Hyundai,2013,Coupe,1,Petrol,2.0,95605,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,41048
16127,394.0,Toyota,2014,Sedan,1,Hybrid,2.5,130478,4.0,Automatic,Front,4-5,Left wheel,White,12,0,862
16128,1195.0,Ford,2008,Other,0,Diesel,2.2,107000,4.0,Manual,Front,4-5,Left wheel,Other,4,1,15524
16129,891.0,Other,2016,Sedan,1,Petrol,2.0,1717,4.0,Automatic,4x4,4-5,Left wheel,Black,0,0,16308
16130,753.0,Hyundai,2012,Sedan,1,Hybrid,2.4,93816,4.0,Automatic,Front,4-5,Left wheel,Black,0,0,282
16131,1327.0,Hyundai,2018,Other,1,Diesel,2.5,45535,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,45436
16132,645.0,Hyundai,2011,Sedan,0,Petrol,1.8,148552,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,13485
16134,765.0,Hyundai,2015,Jeep,1,Diesel,2.0,147542,4.0,Automatic,Front,4-5,Left wheel,Blue,4,0,44247
16136,1058.0,Mercedes-Benz,2012,Sedan,1,Diesel,3.5,318285,6.0,Automatic,4x4,4-5,Left wheel,Black,12,0,627
16138,707.0,Chevrolet,2011,Sedan,1,Diesel,2.0,169875,4.0,Automatic,Front,4-5,Left wheel,White,4,0,9832
16140,1055.0,Mercedes-Benz,2013,Sedan,1,Diesel,3.5,107800,6.0,Automatic,Rear,4-5,Left wheel,Grey,12,0,5802
16141,586.0,Toyota,2012,Sedan,0,Other,1.8,164688,4.0,Variator,Front,4-5,Left wheel,White,12,0,6272
16142,640.0,Ford,2013,Sedan,1,Petrol,2.0,72407,4.0,Automatic,Front,4-5,Left wheel,White,4,0,39499
16144,862.0,Hyundai,2011,Other,1,Diesel,2.5,259306,4.0,Automatic,Front,4-5,Left wheel,Other,4,0,15612
16145,475.0,Chevrolet,2012,Sedan,0,Petrol,1.4,148000,4.0,Tiptronic,Front,4-5,Left wheel,Grey,10,0,10036
16146,891.0,Hyundai,2016,Sedan,1,Other,2.0,239291,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,11290
16147,687.0,Hyundai,2010,Hatchback,1,Petrol,1.6,103000,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,13877
16148,781.0,Toyota,2012,Sedan,1,Hybrid,2.5,112501,4.0,Automatic,Front,4-5,Left wheel,Other,8,0,16935
16149,1017.0,Mercedes-Benz,2017,Sedan,1,Diesel,2.0,26802,4.0,Automatic,Rear,4-5,Left wheel,Black,12,0,314
16151,642.0,Hyundai,2012,Jeep,1,Diesel,2.0,206608,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,29777
16152,382.0,Ford,2015,Sedan,1,Hybrid,2.0,100747,4.0,Automatic,Front,4-5,Left wheel,Other,0,0,2822
16153,640.0,Ssangyong,2013,Jeep,1,Diesel,2.0,77917,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,23138
16154,645.0,Toyota,2011,Sedan,1,Petrol,1.8,190789,4.0,Automatic,Front,4-5,Left wheel,Other,12,0,1411
16157,394.0,Toyota,2014,Sedan,1,Hybrid,2.5,130478,4.0,Automatic,Front,4-5,Left wheel,White,12,0,862
16159,1662.0,Other,2012,Minivan,0,Hybrid,2.0,121000,4.0,Automatic,Front,4-5,Right-hand drive,Silver,6,0,13172
16160,891.0,Bmw,2016,Sedan,1,Petrol,2.0,70195,4.0,Automatic,Rear,4-5,Left wheel,White,12,0,9722
16161,697.0,Hyundai,2015,Sedan,0,Petrol,1.8,110000,4.0,Tiptronic,Front,4-5,Left wheel,Silver,8,0,10349
16162,1399.0,Mercedes-Benz,2010,Sedan,1,Diesel,3.5,189530,6.0,Automatic,4x4,4-5,Left wheel,Black,12,0,12388
16163,749.0,Hyundai,2014,Sedan,1,Petrol,2.4,0,4.0,Automatic,Front,4-5,Left wheel,Blue,12,0,1803
16164,777.0,Hyundai,2014,Minivan,1,Diesel,2.5,189167,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,27093
16165,738.0,Chevrolet,2017,Sedan,0,Petrol,1.4,49439,4.0,Automatic,Front,4-5,Left wheel,Grey,6,1,18033
16166,609.0,Honda,2016,Hatchback,1,Petrol,1.3,4422,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,13476
16167,810.0,Hyundai,2016,Sedan,1,Petrol,1.8,86391,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,32274
16168,640.0,Kia,2013,Sedan,1,Petrol,2.0,47232,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,8947
16170,697.0,Toyota,2015,Sedan,1,Petrol,1.8,127680,4.0,Automatic,Front,4-5,Left wheel,Grey,12,0,2509
16171,1327.0,Toyota,2018,Sedan,0,Petrol,2.5,142000,4.0,Tiptronic,Front,4-5,Left wheel,White,12,0,28225
16173,531.0,Other,2012,Sedan,1,Petrol,1.6,136712,4.0,Automatic,4x4,4-5,Left wheel,White,0,0,470
16175,639.0,Hyundai,2014,Jeep,1,Diesel,2.0,175126,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,35579
16176,642.0,Chevrolet,2012,Jeep,1,Diesel,2.0,156834,4.0,Automatic,Front,4-5,Left wheel,Other,4,0,15125
16179,640.0,Kia,2013,Sedan,1,Petrol,2.0,53217,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,11917
16183,891.0,Kia,2016,Jeep,1,Diesel,2.0,53000,4.0,Tiptronic,Front,4-5,Left wheel,Silver,8,1,40142
16184,586.0,Hyundai,2012,Sedan,1,Petrol,1.8,160160,4.0,Tiptronic,Front,4-5,Left wheel,Black,12,0,16935
16186,640.0,Ssangyong,2013,Jeep,1,Diesel,2.0,71561,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,24920
16187,779.0,Other,2013,Jeep,1,Petrol,2.5,84000,4.0,Automatic,4x4,4-5,Left wheel,White,10,0,22580
16188,831.0,Hyundai,2011,Sedan,1,Hybrid,2.4,224349,4.0,Automatic,Front,4-5,Left wheel,Grey,0,0,3450
16189,503.0,Toyota,2012,Hatchback,1,Petrol,1.5,46756,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,16900
16190,579.0,Toyota,2017,Sedan,1,Hybrid,2.5,91000,4.0,Tiptronic,Rear,4-5,Left wheel,Black,12,0,37633
16191,1268.0,Toyota,2012,Hatchback,0,Hybrid,1.5,134000,4.0,Variator,Front,4-5,Right-hand drive,Silver,0,0,10349
16193,642.0,Bmw,2012,Sedan,1,Petrol,2.0,206400,4.0,Tiptronic,Rear,4-5,Left wheel,Black,12,1,26657
16194,730.0,Hyundai,2016,Sedan,1,Diesel,1.6,150000,4.0,Automatic,Front,4-5,Left wheel,White,4,0,22549
16195,687.0,Hyundai,2010,Sedan,1,Petrol,1.6,159048,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,13771
16196,836.0,Hyundai,2010,Jeep,1,Diesel,2.0,140123,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,15957
16197,640.0,Other,2013,Sedan,1,Diesel,2.0,321890,4.0,Automatic,Front,4-5,Left wheel,Silver,12,0,157
16198,1493.0,Mercedes-Benz,2016,Sedan,1,Diesel,3.5,77205,6.0,Automatic,Rear,4-5,Left wheel,Grey,12,0,1568
16200,697.0,Hyundai,2015,Jeep,1,Petrol,1.8,125386,4.0,Automatic,Front,4-5,Left wheel,White,12,0,4391
16201,919.0,Bmw,2012,Jeep,1,Petrol,3.0,195982,6.0,Automatic,4x4,4-5,Left wheel,Black,12,0,11133
16202,649.0,Toyota,2010,Hatchback,0,Hybrid,1.5,137000,4.0,Automatic,Front,4-5,Left wheel,White,12,0,13642
16203,779.0,Toyota,2013,Sedan,1,Hybrid,2.5,124912,4.0,Automatic,Front,4-5,Left wheel,White,12,0,3763
16204,639.0,Mercedes-Benz,2014,Sedan,1,Petrol,2.0,64000,4.0,Tiptronic,Front,4-5,Left wheel,White,12,1,40456
16206,531.0,Hyundai,2012,Sedan,1,Petrol,1.6,132000,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,18826
16208,400.0,Toyota,2018,Hatchback,0,Hybrid,1.5,10000,4.0,Automatic,Front,4-5,Left wheel,Grey,8,0,31047
16209,891.0,Hyundai,2016,Jeep,1,Diesel,2.0,90000,4.0,Automatic,Front,4-5,Left wheel,White,4,0,37580
16210,530.0,Ford,2013,Sedan,0,Petrol,1.6,201000,4.0,Tiptronic,Front,4-5,Left wheel,Silver,12,1,9722
16212,642.0,Other,2012,Sedan,1,Diesel,2.0,119619,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,9408
16215,891.0,Hyundai,2016,Hatchback,1,Petrol,2.0,47074,4.0,Automatic,Front,4-5,Left wheel,Silver,12,0,627
16217,642.0,Hyundai,2012,Jeep,1,Diesel,2.0,148310,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,29580
16218,1275.0,Hyundai,2019,Jeep,1,Petrol,2.4,1446,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,9565
16219,584.0,Other,2014,Sedan,1,Petrol,1.8,64000,4.0,Automatic,Front,4-5,Left wheel,White,0,1,15681
16220,891.0,Hyundai,2016,Sedan,0,Petrol,2.0,88000,4.0,Automatic,Front,4-5,Left wheel,Black,8,0,25089
16221,753.0,Kia,2012,Sedan,0,Petrol,2.4,183342,4.0,Tiptronic,Front,4-5,Left wheel,Grey,4,0,11290
16223,530.0,Ford,2013,Sedan,0,Petrol,1.6,113000,4.0,Tiptronic,Front,4-5,Left wheel,Grey,4,0,11604
16224,988.0,Toyota,2007,Sedan,0,Petrol,1.5,180000,4.0,Automatic,Front,4-5,Left wheel,Other,12,0,11917
16225,456.0,Toyota,2015,Sedan,1,Hybrid,2.5,241227,4.0,Automatic,Front,4-5,Left wheel,Silver,12,0,9722
16227,1195.0,Ford,2008,Other,0,Diesel,2.2,156000,4.0,Manual,Front,4-5,Left wheel,White,2,1,11604
16228,697.0,Honda,2015,Sedan,1,Petrol,1.8,59179,4.0,Automatic,Front,4-5,Left wheel,White,4,0,41193
16229,446.0,Honda,2014,Hatchback,1,Petrol,1.3,62000,4.0,Automatic,Front,4-5,Left wheel,White,4,0,24239
16230,1347.0,Ford,2008,Jeep,1,Hybrid,2.5,256000,4.0,Automatic,4x4,4-5,Left wheel,Other,12,0,16308
16232,603.0,Lexus,2015,Jeep,1,Hybrid,3.5,143619,6.0,Automatic,4x4,4-5,Left wheel,Black,12,0,13956
16233,1399.0,Mercedes-Benz,2010,Sedan,1,Diesel,3.5,189530,6.0,Automatic,4x4,4-5,Left wheel,Black,12,0,12388
16236,765.0,Ssangyong,2015,Jeep,1,Diesel,2.0,102118,4.0,Automatic,Front,4-5,Left wheel,Blue,4,0,45044
16238,765.0,Other,2015,Jeep,1,Petrol,2.0,250005,4.0,Automatic,4x4,4-5,Left wheel,Black,0,0,19444
16239,1249.0,Toyota,2017,Jeep,1,Petrol,2.5,29333,4.0,Automatic,Front,4-5,Left wheel,Grey,12,0,706
16241,1172.0,Mercedes-Benz,2011,Jeep,1,Diesel,3.5,186542,6.0,Automatic,4x4,4-5,Left wheel,White,12,0,2038
16242,639.0,Ssangyong,2014,Jeep,1,Diesel,2.0,87681,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,45633
16244,447.0,Honda,2013,Hatchback,1,Petrol,1.3,114577,4.0,Automatic,Front,4-5,Left wheel,Other,4,0,6611
16249,779.0,Toyota,2013,Sedan,1,Petrol,2.5,127000,6.0,Automatic,Front,4-5,Left wheel,Black,12,0,23521
16250,1202.0,Hyundai,2017,Jeep,0,Petrol,2.4,72000,4.0,Tiptronic,4x4,4-5,Left wheel,Black,12,0,43905
16252,1249.0,Hyundai,2017,Minivan,1,Diesel,2.5,30066,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,38731
16255,986.0,Toyota,2010,Sedan,0,Hybrid,2.4,195200,4.0,Variator,Front,4-5,Left wheel,White,10,0,13000
16256,1363.0,Mercedes-Benz,2012,Jeep,1,Diesel,4.6,180659,8.0,Automatic,4x4,4-5,Left wheel,Black,12,0,1725
16257,640.0,Other,2013,Sedan,1,Petrol,2.0,157584,4.0,Automatic,4x4,4-5,Left wheel,Black,0,0,4234
16258,431.0,Ford,2016,Sedan,1,Hybrid,2.0,120114,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,1646
16259,394.0,Toyota,2014,Sedan,1,Hybrid,2.5,179381,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,11133
16260,1058.0,Toyota,2012,Sedan,1,Petrol,3.5,93000,6.0,Tiptronic,Front,4-5,Left wheel,Black,10,0,25089
16261,697.0,Hyundai,2015,Sedan,0,Petrol,1.8,91000,4.0,Automatic,Front,>5,Left wheel,Silver,12,0,13799
16262,966.0,Other,2009,Hatchback,0,Petrol,2.0,256000,4.0,Variator,Front,4-5,Left wheel,Silver,8,0,7840
16263,738.0,Chevrolet,2017,Sedan,1,Petrol,1.4,119352,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,1882
16264,966.0,Hyundai,2009,Coupe,1,Petrol,2.0,158642,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,15624
16267,777.0,Other,2014,Sedan,1,Petrol,2.5,106442,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,1411
16268,586.0,Lexus,2012,Hatchback,1,Hybrid,1.8,142394,4.0,Automatic,Front,4-5,Left wheel,White,0,0,627
16270,891.0,Hyundai,2016,Jeep,1,Diesel,2.0,195996,4.0,Automatic,Front,4-5,Left wheel,White,4,0,38562
16271,917.0,Bmw,2013,Sedan,1,Petrol,3.0,161994,6.0,Automatic,Rear,4-5,Left wheel,Black,12,0,627
16273,707.0,Hyundai,2011,Sedan,1,Other,2.0,61208,4.0,Automatic,Front,4-5,Left wheel,White,4,0,7056
16274,1058.0,Lexus,2012,Sedan,1,Hybrid,3.5,212800,6.0,Tiptronic,Rear,4-5,Left wheel,Grey,8,0,47042
16275,607.0,Toyota,2019,Sedan,1,Hybrid,2.5,39552,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,251
16276,777.0,Toyota,2014,Sedan,1,Petrol,2.5,219150,4.0,Automatic,Front,4-5,Left wheel,White,12,0,12858
16277,810.0,Hyundai,2016,Sedan,1,Petrol,1.8,121840,4.0,Automatic,Front,4-5,Left wheel,Blue,12,0,1568
16278,609.0,Toyota,2018,Sedan,1,Hybrid,2.5,127515,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,9722
16280,862.0,Hyundai,2011,Minivan,1,Diesel,2.5,120805,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,22266
16281,585.0,Toyota,2013,Hatchback,0,Other,1.8,144000,4.0,Automatic,Front,4-5,Left wheel,Silver,10,0,10976
16282,765.0,Chevrolet,2015,Sedan,1,Diesel,2.0,111365,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,25744
16283,475.0,Chevrolet,2012,Sedan,0,Other,1.4,95000,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,16621
16284,394.0,Toyota,2014,Sedan,1,Hybrid,2.5,103677,6.0,Tiptronic,Front,4-5,Left wheel,Blue,8,0,30420
16285,584.0,Hyundai,2014,Sedan,0,Petrol,1.8,120000,4.0,Tiptronic,Front,4-5,Left wheel,Silver,0,0,12544
16286,836.0,Hyundai,2010,Jeep,1,Diesel,2.0,51604,4.0,Automatic,Front,4-5,Left wheel,White,4,0,10964
16287,1211.0,Bmw,2010,Jeep,1,Diesel,3.0,265210,6.0,Automatic,4x4,4-5,Left wheel,Black,0,0,1882
16289,707.0,Other,2011,Sedan,1,Petrol,2.0,124958,4.0,Automatic,4x4,4-5,Left wheel,White,12,0,1646
16291,1646.0,Lexus,2015,Jeep,1,Petrol,4.6,102907,8.0,Automatic,4x4,4-5,Left wheel,Black,0,0,706
16292,583.0,Other,2011,Jeep,1,Petrol,1.6,0,4.0,Automatic,Front,4-5,Left wheel,Black,0,0,470
16293,494.0,Other,2015,Hatchback,1,Petrol,1.2,93100,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,5987
16294,1405.0,Bmw,2009,Jeep,1,Diesel,3.0,229854,6.0,Automatic,4x4,4-5,Left wheel,Other,0,0,1803
16296,980.0,Other,2018,Sedan,1,Petrol,1.8,16574,4.0,Automatic,Front,4-5,Left wheel,White,12,0,4391
16298,765.0,Kia,2015,Sedan,1,Petrol,2.0,0,4.0,Tiptronic,Front,4-5,Left wheel,White,0,0,14500
16300,1058.0,Mercedes-Benz,2012,Jeep,1,Diesel,3.5,193267,6.0,Automatic,4x4,4-5,Left wheel,Grey,12,0,22266
16301,382.0,Honda,2017,Other,1,Hybrid,1.5,22099,4.0,Automatic,Front,4-5,Left wheel,Blue,4,0,41259
16302,1018.0,Ford,2011,Jeep,1,Petrol,3.0,158349,6.0,Automatic,Front,4-5,Left wheel,White,12,0,1490
16303,530.0,Other,2013,Jeep,1,Petrol,1.6,166013,4.0,Automatic,Front,4-5,Left wheel,White,0,0,2901
16304,1604.0,Mercedes-Benz,2014,Sedan,1,Diesel,5.5,101424,8.0,Automatic,4x4,4-5,Left wheel,Grey,12,0,32302
16305,831.0,Hyundai,2017,Sedan,1,Petrol,1.6,106979,4.0,Automatic,Front,4-5,Left wheel,Blue,12,0,1254
16306,934.0,Toyota,2015,Sedan,0,Petrol,2.5,0,4.0,Tiptronic,Front,4-5,Left wheel,Black,8,0,14113
16307,431.0,Hyundai,2016,Sedan,1,Hybrid,2.0,71218,4.0,Automatic,Front,4-5,Left wheel,Black,0,0,5018
16311,1185.0,Ford,2009,Jeep,1,Hybrid,2.5,193614,4.0,Automatic,Front,4-5,Left wheel,White,0,0,220
16312,779.0,Toyota,2013,Jeep,0,Petrol,2.5,127000,6.0,Tiptronic,4x4,4-5,Left wheel,Black,10,0,34497
16316,1474.0,Ford,2012,Other,0,Petrol,5.0,150000,8.0,Tiptronic,4x4,4-5,Left wheel,Black,8,0,42000
16317,730.0,Ssangyong,2016,Jeep,1,Diesel,1.6,54216,4.0,Automatic,Front,4-5,Left wheel,Blue,4,0,42692
16318,1399.0,Lexus,2010,Jeep,1,Hybrid,3.5,315270,6.0,Automatic,4x4,4-5,Left wheel,Grey,12,0,2509
16319,1399.0,Lexus,2010,Jeep,1,Petrol,3.5,138211,6.0,Automatic,4x4,4-5,Left wheel,Black,12,0,549
16320,640.0,Other,2013,Hatchback,1,Petrol,2.0,162142,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,4234
16321,777.0,Lexus,2014,Sedan,1,Petrol,2.5,126021,6.0,Automatic,Rear,4-5,Left wheel,White,12,0,627
16324,834.0,Toyota,2013,Jeep,1,Petrol,2.7,158870,4.0,Automatic,Rear,4-5,Left wheel,White,12,0,314
16327,746.0,Toyota,2009,Hatchback,0,Hybrid,1.5,185000,4.0,Variator,Front,4-5,Left wheel,White,12,0,9722
16328,1090.0,Chevrolet,2008,Jeep,1,Diesel,2.0,57248,4.0,Automatic,Front,4-5,Left wheel,White,4,0,8781
16329,642.0,Ford,2012,Hatchback,1,Petrol,2.0,121000,4.0,Tiptronic,Front,4-5,Left wheel,White,10,0,13485
16330,1211.0,Bmw,2010,Jeep,1,Diesel,3.0,265210,6.0,Automatic,4x4,4-5,Left wheel,Black,0,0,1882
16332,585.0,Lexus,2013,Hatchback,1,Hybrid,1.8,174043,4.0,Automatic,Front,4-5,Left wheel,White,0,0,5331
16334,761.0,Chevrolet,2010,Sedan,1,Petrol,1.8,114588,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,11964
16336,1317.0,Bmw,2009,Sedan,1,Petrol,2.8,164000,6.0,Tiptronic,Rear,4-5,Left wheel,Grey,12,0,16621
16338,1185.0,Ford,2009,Jeep,1,Hybrid,2.5,193614,4.0,Automatic,Front,4-5,Left wheel,White,0,0,220
16339,503.0,Toyota,2012,Hatchback,1,Petrol,1.5,69570,4.0,Automatic,Front,4-5,Left wheel,Blue,4,0,14799
16340,639.0,Other,2014,Sedan,1,Petrol,2.0,101179,4.0,Automatic,4x4,4-5,Left wheel,Black,12,0,1098
16341,781.0,Toyota,2012,Sedan,0,Petrol,2.5,111763,4.0,Automatic,Front,4-5,Left wheel,White,0,0,21953
16344,1091.0,Toyota,2016,Sedan,1,Petrol,2.5,142000,4.0,Tiptronic,Front,4-5,Left wheel,Black,0,0,18500
16346,1249.0,Hyundai,2017,Other,1,Diesel,2.5,137000,4.0,Automatic,Front,4-5,Left wheel,White,4,0,36827
16347,891.0,Hyundai,2016,Sedan,1,Petrol,2.0,0,4.0,Automatic,Front,4-5,Left wheel,Silver,12,0,3293
16348,891.0,Hyundai,2016,Sedan,1,Other,2.0,246040,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,15681
16349,502.0,Toyota,2013,Hatchback,1,Hybrid,1.5,142000,4.0,Automatic,Front,4-5,Left wheel,Blue,8,0,12544
16350,531.0,Hyundai,2012,Hatchback,1,Diesel,1.6,151136,4.0,Automatic,Front,4-5,Left wheel,White,4,0,17346
16352,473.0,Chevrolet,2014,Sedan,1,Petrol,1.4,156992,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,3136
16353,1391.0,Mercedes-Benz,2012,Sedan,1,Petrol,4.7,152000,8.0,Automatic,4x4,4-5,Left wheel,Black,12,1,15681
16354,1172.0,Mercedes-Benz,2011,Sedan,1,Diesel,3.5,132630,6.0,Automatic,Rear,4-5,Left wheel,Silver,12,0,314
16355,707.0,Ssangyong,2011,Jeep,1,Diesel,2.0,183590,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,21739
16356,1018.0,Bmw,2011,Jeep,1,Petrol,3.0,277421,6.0,Automatic,4x4,4-5,Left wheel,Black,12,0,784
16358,642.0,Other,2012,Jeep,1,Petrol,2.0,97000,4.0,Tiptronic,4x4,4-5,Left wheel,Blue,8,0,18245
16361,911.0,Kia,2010,Minivan,1,Diesel,2.2,125000,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,11200
16362,765.0,Other,2015,Sedan,1,Petrol,2.0,250005,4.0,Automatic,4x4,4-5,Left wheel,Black,0,0,19444
16363,645.0,Toyota,2011,Sedan,0,Hybrid,1.8,218560,4.0,Variator,Front,4-5,Left wheel,Other,6,0,10976
16368,586.0,Hyundai,2012,Sedan,0,Petrol,1.8,213600,4.0,Tiptronic,Front,4-5,Left wheel,Blue,6,0,10976
16370,474.0,Chevrolet,2013,Hatchback,1,Hybrid,1.4,126400,4.0,Automatic,Front,4-5,Left wheel,Black,6,0,23521
16371,1363.0,Mercedes-Benz,2012,Sedan,1,Petrol,4.6,156043,8.0,Automatic,4x4,4-5,Left wheel,Black,12,0,6586
16372,528.0,Other,2014,Jeep,0,Petrol,1.6,113600,4.0,Tiptronic,4x4,4-5,Left wheel,White,7,1,23521
16373,562.0,Other,2015,Coupe,1,Petrol,1.4,70000,4.0,Automatic,Front,2-3,Left wheel,Grey,12,0,15053
16374,1090.0,Chevrolet,2008,Jeep,1,Diesel,2.0,68348,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,7056
16376,764.0,Kia,2015,Sedan,1,Petrol,2.0,55073,4.0,Automatic,Front,4-5,Left wheel,White,4,0,19130
16378,1356.0,Lexus,2014,Jeep,1,Petrol,4.6,200402,8.0,Automatic,4x4,4-5,Left wheel,Silver,0,0,941
16379,583.0,Hyundai,2011,Hatchback,1,Diesel,1.6,32800,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,10923
16380,640.0,Ssangyong,2013,Jeep,1,Diesel,2.0,116918,4.0,Automatic,Front,4-5,Left wheel,White,4,0,21062
16381,640.0,Hyundai,2013,Jeep,1,Diesel,2.0,199848,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,19547
16383,753.0,Hyundai,2012,Sedan,1,Petrol,2.4,147200,4.0,Tiptronic,Front,4-5,Left wheel,Black,8,0,15681
16385,781.0,Hyundai,2012,Other,1,Diesel,2.5,166144,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,21395
